Value of N,Comparisons of O(n),Comparisons of O(M + log n),Comparisons of O(log n)
634400,380618,63368,0
634500,380257,63660,0
634600,380903,63490,0
634700,380495,63585,0
634800,380814,63737,0
634900,381523,63578,0
635000,381000,63292,0
635100,380816,63335,0
635200,380428,63708,0
635300,381480,63721,0
635400,381270,63452,0
635500,381182,63336,0
635600,381386,63696,0
635700,381618,63281,0
635800,381327,63519,0
635900,381756,63611,0
636000,381771,63638,0
636100,381661,63449,0
636200,381330,63199,0
636300,382026,63963,0
636400,381686,63847,0
636500,382189,63766,0
636600,382631,63736,0
636700,382147,63798,0
636800,381739,63783,0
636900,382587,63733,0
637000,382782,63564,0
637100,382507,63897,0
637200,382105,63721,0
637300,382528,63546,0
637400,382063,63787,0
637500,382365,63604,0
637600,382653,63691,0
637700,382429,63564,0
637800,382361,63856,0
637900,382934,63560,0
638000,382868,63723,0
638100,382798,63467,0
638200,383147,64038,0
638300,383557,64190,0
638400,382573,63875,0
638500,383182,63805,0
638600,382456,63439,0
638700,383213,63805,0
638800,383593,63890,0
638900,383835,63769,0
639000,382616,64132,0
639100,383201,64355,0
639200,383119,63677,0
639300,384327,64061,0
639400,383835,64181,0
639500,383601,63628,0
639600,382968,63813,0
639700,383907,63946,0
639800,383352,64073,0
639900,382874,63746,0
640000,383883,63773,0
640100,384208,64004,0
640200,384186,64147,0
640300,384616,64038,0
640400,384195,63739,0
640500,384136,64073,0
640600,384421,64172,0
640700,384751,64012,0
640800,384298,64202,0
640900,384305,63873,0
641000,383995,64051,0
641100,384718,64431,0
641200,384564,64188,0
641300,384560,64091,0
641400,384257,64068,0
641500,384770,64097,0
641600,385259,64473,0
641700,385763,64401,0
641800,384778,63572,0
641900,385644,64409,0
642000,384749,64454,0
642100,385463,64698,0
642200,385297,64587,0
642300,385664,64345,0
642400,384949,64219,0
642500,385804,64060,0
642600,385382,64210,0
642700,385453,64085,0
642800,385057,64428,0
642900,385882,64311,0
643000,386313,64839,0
643100,385270,64447,0
643200,385798,64355,0
643300,386459,64490,0
643400,386241,63928,0
643500,385842,64152,0
643600,386434,64585,0
643700,385685,64451,0
643800,386535,64699,0
643900,386728,64063,0
644000,386672,64585,0
644100,386961,64669,0
644200,386337,64243,0
644300,385994,64547,0
644400,386588,63956,0
644500,387078,64635,0
644600,386458,64328,0
644700,386559,64223,0
644800,386740,64693,0
644900,386751,63984,0
645000,386650,64027,0
645100,386703,64332,0
645200,387098,64534,0
645300,386566,64509,0
645400,386778,64608,0
645500,386645,64291,0
645600,387207,64439,0
645700,387722,64582,0
645800,387284,64625,0
645900,387900,64682,0
646000,388161,64737,0
646100,387674,64426,0
646200,387756,64523,0
646300,387992,64736,0
646400,388160,64322,0
646500,388020,64599,0
646600,388670,64550,0
646700,387831,64713,0
646800,388472,65022,0
646900,388281,64696,0
647000,388447,64439,0
647100,387859,64736,0
647200,388603,64682,0
647300,388190,64541,0
647400,388043,64813,0
647500,388974,64978,0
647600,387898,64819,0
647700,389289,65048,0
647800,388355,64814,0
647900,389078,65055,0
648000,388842,65123,0
648100,389059,64882,0
648200,388976,64497,0
648300,390056,65492,0
648400,389429,64811,0
648500,389105,64932,0
648600,388437,64701,0
648700,389055,65475,0
648800,389071,64635,0
648900,390160,64776,0
649000,389685,65097,0
649100,388764,64699,0
649200,389334,65064,0
649300,389203,64687,0
649400,389269,64946,0
649500,388914,64579,0
649600,389739,64941,0
649700,389835,65215,0
649800,389398,64811,0
649900,389258,64837,0
650000,390762,65080,0
650100,390035,65275,0
650200,390058,64913,0
650300,390218,65107,0
650400,389942,65097,0
650500,389643,65328,0
650600,390516,64886,0
650700,390228,65022,0
650800,391088,65310,0
650900,390423,64632,0
651000,391397,65363,0
651100,390436,64541,0
651200,390328,65204,0
651300,390830,65643,0
651400,391160,65517,0
651500,390126,64928,0
651600,390523,65081,0
651700,391019,65490,0
651800,391574,65467,0
651900,391198,65244,0
652000,391524,65379,0
652100,391312,65260,0
652200,391270,65221,0
652300,390453,65048,0
652400,391421,64947,0
652500,391015,64858,0
652600,391398,65263,0
652700,391705,64756,0
652800,392156,65002,0
652900,392041,65210,0
653000,391766,65465,0
653100,391471,65131,0
653200,391267,65042,0
653300,392140,65242,0
653400,391284,65152,0
653500,391743,64963,0
653600,392037,65510,0
653700,391795,65226,0
653800,391953,65276,0
653900,392715,65350,0
654000,393255,65502,0
654100,392194,65258,0
654200,393198,65397,0
654300,392922,65771,0
654400,392478,65568,0
654500,393065,65669,0
654600,392754,65192,0
654700,392750,65448,0
654800,392760,65502,0
654900,393188,65542,0
655000,393174,65693,0
655100,392899,65368,0
655200,393000,65441,0
655300,393321,65552,0
655400,392444,64843,0
655500,393182,65423,0
655600,393408,65608,0
655700,393627,65278,0
655800,392536,65620,0
655900,393965,66088,0
656000,394054,65812,0
656100,393043,65519,0
656200,393907,65632,0
656300,393018,65130,0
656400,393809,65896,0
656500,393574,65823,0
656600,393767,65330,0
656700,393837,65720,0
656800,394022,65717,0
656900,394232,65660,0
657000,394513,65757,0
657100,393537,65884,0
657200,393879,65341,0
657300,394484,65743,0
657400,394129,65639,0
657500,394387,66149,0
657600,395495,66042,0
657700,394906,65415,0
657800,394654,65851,0
657900,395237,66100,0
658000,394493,65247,0
658100,394673,66141,0
658200,395152,66106,0
658300,395720,65836,0
658400,395465,65771,0
658500,395426,65629,0
658600,395161,65849,0
658700,394808,66046,0
658800,395387,65962,0
658900,395255,65618,0
659000,395118,66207,0
659100,395294,65755,0
659200,395515,65498,0
659300,396465,65807,0
659400,395534,65922,0
659500,395875,65752,0
659600,395957,65801,0
659700,396153,66246,0
659800,395320,65897,0
659900,396191,66339,0
660000,396035,66184,0
660100,396650,66108,0
660200,396661,65906,0
660300,396619,66317,0
660400,395421,66022,0
660500,396511,66232,0
660600,396839,66267,0
660700,396638,66011,0
660800,396089,65862,0
660900,395914,65810,0
661000,396367,65728,0
661100,396399,65907,0
661200,397117,66279,0
661300,397851,66413,0
661400,396925,66062,0
661500,397543,66660,0
661600,397180,66257,0
661700,397401,66358,0
661800,398146,66550,0
661900,396943,66106,0
662000,397264,66324,0
662100,397456,66324,0
662200,397319,66355,0
662300,398120,66437,0
662400,397197,66087,0
662500,397485,66268,0
662600,398069,66196,0
662700,397833,66275,0
662800,397363,66354,0
662900,397880,66463,0
663000,398360,66304,0
663100,397557,66559,0
663200,398497,65844,0
663300,397340,66328,0
663400,397618,66226,0
663500,397630,66087,0
663600,397973,66261,0
663700,398089,66031,0
663800,398615,66541,0
663900,398199,66596,0
664000,398120,66325,0
664100,398189,66641,0
664200,398440,66391,0
664300,398606,66461,0
664400,398640,66500,0
664500,398443,66394,0
664600,399213,65939,0
664700,398994,66500,0
664800,398327,66711,0
664900,398016,66002,0
665000,399471,66537,0
665100,398806,66498,0
665200,399027,66999,0
665300,398837,66424,0
665400,399465,66799,0
665500,399660,66641,0
665600,399468,66351,0
665700,399267,66130,0
665800,399845,66704,0
665900,399326,66369,0
666000,400045,66294,0
666100,399346,66467,0
666200,399567,66868,0
666300,399501,66232,0
666400,399649,66816,0
666500,399671,66373,0
666600,399599,66187,0
666700,399615,66600,0
666800,401415,66996,0
666900,400108,66944,0
667000,400474,66285,0
667100,400554,66927,0
667200,399473,66570,0
667300,400500,66827,0
667400,399691,66935,0
667500,400629,66407,0
667600,400454,67281,0
667700,400142,67096,0
667800,400674,66728,0
667900,401328,66712,0
668000,400803,66826,0
668100,401051,66829,0
668200,401516,66928,0
668300,400603,66493,0
668400,400475,67056,0
668500,401539,67420,0
668600,401515,66931,0
668700,401822,67362,0
668800,400889,66840,0
668900,401451,66892,0
669000,401588,66734,0
669100,401490,66924,0
669200,401315,66685,0
669300,401791,66899,0
669400,401104,67301,0
669500,401575,66990,0
669600,401883,67428,0
669700,402318,66832,0
669800,402717,67136,0
669900,401499,66990,0
670000,401920,66763,0
670100,402556,67085,0
670200,402678,67302,0
670300,402004,66986,0
670400,402389,66956,0
670500,403040,67359,0
670600,402819,67323,0
670700,402651,67128,0
670800,402400,66886,0
670900,402484,66956,0
671000,402838,66951,0
671100,402429,66816,0
671200,402819,67024,0
671300,402738,67154,0
671400,402595,66887,0
671500,402866,67228,0
671600,403315,67714,0
671700,403444,67327,0
671800,403210,67417,0
671900,403250,67273,0
672000,403174,67197,0
672100,403364,67464,0
672200,403159,66815,0
672300,402677,67010,0
672400,403605,67356,0
672500,403704,67285,0
672600,403027,67127,0
672700,403579,67467,0
672800,403923,67239,0
672900,403842,67272,0
673000,403638,66933,0
673100,403903,67388,0
673200,403185,66996,0
673300,403641,67040,0
673400,404165,67506,0
673500,403860,67121,0
673600,403926,67512,0
673700,404221,67238,0
673800,404614,67618,0
673900,404019,67399,0
674000,404587,67421,0
674100,404513,67704,0
674200,404134,67283,0
674300,403411,67266,0
674400,404446,67351,0
674500,404937,67729,0
674600,405272,68122,0
674700,405415,67825,0
674800,404742,67189,0
674900,405471,67605,0
675000,404055,67857,0
675100,404863,67688,0
675200,405200,67662,0
675300,405079,67325,0
675400,405154,67531,0
675500,405228,67064,0
675600,406003,67966,0
675700,405338,67985,0
675800,405707,67872,0
675900,405253,67683,0
676000,405542,67780,0
676100,405339,67149,0
676200,405566,67828,0
676300,406091,67769,0
676400,407393,67941,0
676500,406312,67693,0
676600,406194,67695,0
676700,405171,67789,0
676800,406699,67861,0
676900,405930,67298,0
677000,405969,67542,0
677100,405789,67518,0
677200,406585,67782,0
677300,406635,68075,0
677400,406345,67843,0
677500,406802,67441,0
677600,406623,67961,0
677700,406430,67694,0
677800,406761,67874,0
677900,406560,67986,0
678000,406616,67692,0
678100,406831,68088,0
678200,406833,67576,0
678300,406514,67852,0
678400,406820,68066,0
678500,407398,68425,0
678600,407643,67987,0
678700,407100,67622,0
678800,408520,68202,0
678900,406995,67950,0
679000,406898,68038,0
679100,407737,67816,0
679200,407877,67542,0
679300,407790,68213,0
679400,407633,67955,0
679500,407283,68066,0
679600,406925,67590,0
679700,407885,68140,0
679800,408151,67954,0
679900,408256,68276,0
680000,408273,67927,0
680100,408146,68238,0
680200,408012,68075,0
680300,408161,68251,0
680400,407839,67842,0
680500,408263,67956,0
680600,408718,67964,0
680700,408878,68007,0
680800,408966,67966,0
680900,407734,67935,0
681000,408647,68312,0
681100,408831,67979,0
681200,408640,67633,0
681300,408630,68252,0
681400,408704,67994,0
681500,408618,67960,0
681600,408994,67984,0
681700,409251,68295,0
681800,409186,67930,0
681900,409500,68111,0
682000,408785,67932,0
682100,409519,68213,0
682200,409813,68323,0
682300,409421,68070,0
682400,409048,68053,0
682500,410220,68127,0
682600,408967,68057,0
682700,409653,68157,0
682800,409968,68523,0
682900,409635,68238,0
683000,409501,67866,0
683100,409574,68402,0
683200,410271,68376,0
683300,410763,68446,0
683400,409635,68528,0
683500,410327,68143,0
683600,409682,67844,0
683700,409598,68329,0
683800,410560,68876,0
683900,410663,68058,0
684000,411196,68918,0
684100,410874,68552,0
684200,410466,68483,0
684300,410580,68351,0
684400,410372,68479,0
684500,410768,68720,0
684600,410711,68625,0
684700,410917,68354,0
684800,411245,68770,0
684900,410201,68178,0
685000,410855,68556,0
685100,410967,68269,0
685200,411431,68380,0
685300,411164,68830,0
685400,410740,68076,0
685500,411015,68342,0
685600,411598,68561,0
685700,411430,68510,0
685800,411182,68402,0
685900,412106,68735,0
686000,410619,68556,0
686100,411699,68250,0
686200,411886,68933,0
686300,412062,68757,0
686400,412089,68348,0
686500,411288,68841,0
686600,411422,68036,0
686700,411517,68457,0
686800,412202,68685,0
686900,411869,68617,0
687000,412793,68634,0
687100,411728,68654,0
687200,412456,69028,0
687300,412400,68854,0
687400,412459,68896,0
687500,412546,69118,0
687600,412432,68592,0
687700,412695,69213,0
687800,412748,68895,0
687900,412682,68704,0
688000,412619,69462,0
688100,413777,68503,0
688200,413268,68685,0
688300,413066,68920,0
688400,412724,68682,0
688500,413022,68680,0
688600,413723,68851,0
688700,413303,68924,0
688800,413297,69084,0
688900,412909,68972,0
689000,413233,68816,0
689100,412959,68713,0
689200,413162,69051,0
689300,413269,69044,0
689400,414334,68518,0
689500,414255,69019,0
689600,414054,68907,0
689700,413293,69009,0
689800,413406,69002,0
689900,413686,69198,0
690000,414146,68760,0
690100,414484,69291,0
690200,413751,68840,0
690300,414336,69139,0
690400,414284,69100,0
690500,414142,68899,0
690600,414466,68862,0
690700,414935,69334,0
690800,414427,69465,0
690900,414479,68803,0
691000,414310,69291,0
691100,414171,68736,0
691200,414970,69144,0
691300,414806,69281,0
691400,415021,69242,0
691500,415139,69034,0
691600,415770,69380,0
691700,415368,69047,0
691800,415256,69326,0
691900,415318,68877,0
692000,415746,69331,0
692100,416004,69112,0
692200,415342,69490,0
692300,415141,69085,0
692400,415502,68964,0
692500,414938,68920,0
692600,414865,69320,0
692700,416111,69024,0
692800,415418,68964,0
692900,416026,69539,0
693000,416078,69149,0
693100,415426,69137,0
693200,415401,69084,0
693300,416643,69470,0
693400,415536,69171,0
693500,415076,69179,0
693600,416003,69229,0
693700,415877,69205,0
693800,415905,69757,0
693900,416652,69711,0
694000,416202,69592,0
694100,415522,69113,0
694200,416682,69535,0
694300,416567,69421,0
694400,417030,69669,0
694500,417351,69412,0
694600,417042,69466,0
694700,416805,69704,0
694800,416662,69412,0
694900,416432,69303,0
695000,417669,69382,0
695100,415992,69438,0
695200,417791,69268,0
695300,417251,69491,0
695400,417805,69397,0
695500,418006,69559,0
695600,417126,69342,0
695700,416347,69256,0
695800,418250,69589,0
695900,417139,69277,0
696000,417100,69323,0
696100,417574,69687,0
696200,418140,69729,0
696300,418248,69861,0
696400,416960,69661,0
696500,417706,69462,0
696600,418273,69591,0
696700,417870,69579,0
696800,417947,69455,0
696900,417832,69616,0
697000,418202,69834,0
697100,418418,69923,0
697200,418384,69375,0
697300,418647,69779,0
697400,418591,69492,0
697500,418308,69588,0
697600,418726,69750,0
697700,418068,69270,0
697800,418432,69972,0
697900,418742,70136,0
698000,419220,70129,0
698100,418603,70042,0
698200,418509,69738,0
698300,418800,69988,0
698400,418550,69902,0
698500,419769,70097,0
698600,418843,69690,0
698700,418987,69559,0
698800,419619,70001,0
698900,419112,69740,0
699000,419378,69526,0
699100,419538,69736,0
699200,418013,69333,0
699300,419617,69861,0
699400,419492,69979,0
699500,420165,69914,0
699600,419553,69849,0
699700,419856,70169,0
699800,420054,69965,0
699900,419162,69849,0
700000,420185,70306,0
700100,420410,69930,0
700200,420562,69883,0
700300,419576,70118,0
700400,420051,70082,0
700500,420245,70313,0
700600,420024,69817,0
700700,419793,69629,0
700800,419710,70054,0
700900,420340,70148,0
701000,420581,69883,0
701100,421170,70457,0
701200,421117,70366,0
701300,421708,70344,0
701400,420033,70283,0
701500,420881,70017,0
701600,421269,70338,0
701700,420621,70187,0
701800,421198,70310,0
701900,422085,69915,0
702000,421002,70225,0
702100,421076,70477,0
702200,421101,70290,0
702300,421475,69763,0
702400,421040,70331,0
702500,421627,70233,0
702600,421201,70031,0
702700,420990,69854,0
702800,421685,70372,0
702900,421228,69932,0
703000,421825,70111,0
703100,421595,70307,0
703200,421927,70239,0
703300,422242,70346,0
703400,422461,70174,0
703500,422555,70510,0
703600,422284,70542,0
703700,421863,70168,0
703800,422118,70488,0
703900,422896,70686,0
704000,422345,70537,0
704100,423075,70308,0
704200,422771,70362,0
704300,422869,70184,0
704400,422103,70341,0
704500,422929,70538,0
704600,422202,70475,0
704700,423130,70781,0
704800,422315,70205,0
704900,422353,70625,0
705000,423044,70414,0
705100,423660,70184,0
705200,424005,70715,0
705300,423444,70760,0
705400,422953,70280,0
705500,422947,70597,0
705600,423473,70728,0
705700,423660,70852,0
705800,423759,70530,0
705900,423421,70447,0
706000,423477,70965,0
706100,423727,70497,0
706200,423597,70755,0
706300,424006,70349,0
706400,423971,70655,0
706500,423655,70651,0
706600,423507,70640,0
706700,423653,70669,0
706800,424464,70465,0
706900,424020,70270,0
707000,424671,70774,0
707100,423611,70734,0
707200,424626,70761,0
707300,424775,70868,0
707400,424051,70570,0
707500,423834,70719,0
707600,424947,70936,0
707700,424915,70796,0
707800,425075,71301,0
707900,424691,70945,0
708000,424524,71127,0
708100,424831,70806,0
708200,425547,70632,0
708300,424838,70889,0
708400,425680,70743,0
708500,424395,71079,0
708600,424926,70955,0
708700,424946,70699,0
708800,425258,70729,0
708900,424791,70798,0
709000,425130,70622,0
709100,424822,71006,0
709200,425985,71030,0
709300,425441,70976,0
709400,425595,70838,0
709500,425348,70933,0
709600,425496,71036,0
709700,426139,70935,0
709800,425257,70775,0
709900,425934,70912,0
710000,425398,70657,0
710100,426001,71340,0
710200,425745,71356,0
710300,426201,70966,0
710400,426568,71409,0
710500,427116,71391,0
710600,426090,71062,0
710700,426908,71043,0
710800,425714,71123,0
710900,426589,71473,0
711000,426141,70723,0
711100,425615,71235,0
711200,426867,70520,0
711300,425849,70737,0
711400,426677,71354,0
711500,427215,71065,0
711600,426522,71440,0
711700,427145,71003,0
711800,426337,71201,0
711900,427078,71363,0
712000,427144,70965,0
